DATASET,DOCUMENT,LLM_NAME,TYPE,REPLY,TIME,COST,GROUND_TRUTH
museo,SOL_MNCR-UI-045-2025 Dell Optiplex 3060 Archivo.md,claude_haiku_4_5,api,solicitudes administrativas,0.9108750999439508,0.001674,expedientes de trámites laborales
museo,SOL_MNCR-UI-079-2025 WebCam Archivo Central.md,claude_haiku_4_5,api,solicitudes administrativas,0.8369543000590056,0.001558,expedientes de trámites laborales
museo,Taller Pittier Memoria del Mundo VF 6NOV.md,claude_haiku_4_5,api,minutas de reuniones,1.0998583000618964,0.001814,expedientes de proyectos y programas institucionales
museo,Traslado de activos Jerry González a Sofía Irola.md,claude_haiku_4_5,api,expedientes de transferencias de documentos,1.2614749999484047,0.001233,expedientes de trámites laborales
museo,VACACIONES-Sofia Irola-01JUL2025.md,claude_haiku_4_5,api,solicitudes administrativas,0.7874384000897408,0.000955,expedientes de trámites laborales
museo,VACACIONES-Sofia Irola-09SET2024.md,claude_haiku_4_5,api,solicitudes administrativas,0.8185510999755934,0.000738,expedientes de trámites laborales
museo,VACACIONES-Sofia Irola-21-22OCT2025.md,claude_haiku_4_5,api,solicitudes administrativas,0.8343499000184238,0.000884,expedientes de trámites laborales
museo,VACACIONES-Sofia Irola-25-27AGO2025.md,claude_haiku_4_5,api,expedientes de trámites laborales,1.7399853999959305,0.001011,expedientes de trámites laborales
museo,VACACIONES-Sofia Irola-27NOV al 02DIC2024.md,claude_haiku_4_5,api,expedientes de trámites laborales,0.7523025999544188,0.000804,expedientes de trámites laborales
jurídico,Dictamen OJ-1039-2021.md,claude_haiku_4_5,api,gestión judicial,0.8796346000162885,0.001764,consultoría
jurídico,Dictamen OJ-1041-2023.md,claude_haiku_4_5,api,consultoría,0.8872110000811517,0.001866,consultoría
jurídico,Dictamen OJ-1069-2023.md,claude_haiku_4_5,api,consultoría,1.7737148000160232,0.001839,consultoría
jurídico,Dictamen OJ-1092-2022.md,claude_haiku_4_5,api,consultoría,1.8422120000468567,0.001399,consultoría
jurídico,Dictamen OJ-1100-2023.md,claude_haiku_4_5,api,consultoría,2.531902200076729,0.00185,consultoría
jurídico,Dictamen OJ-1124-2021.md,claude_haiku_4_5,api,consultoría,0.9160306999692692,0.001842,consultoría
jurídico,Dictamen OJ-15-2026.md,claude_haiku_4_5,api,consultoría,0.9560984999407084,0.001932,consultoría
jurídico,Dictamen OJ-518-2021.md,claude_haiku_4_5,api,consultoría,1.4680664000334218,0.001209,consultoría
jurídico,Dictamen OJ-586-2023.md,claude_haiku_4_5,api,consultoría,0.8369046000298113,0.001883,consultoría
jurídico,Dictamen OJ-642-2022.md,claude_haiku_4_5,api,consultoría,0.9435408000135794,0.001804,consultoría
jurídico,Dictamen OJ-917-2023.md,claude_haiku_4_5,api,gestión judicial,0.9841570999706164,0.001866,consultoría
jurídico,Dictamen OJ-992-2023.md,claude_haiku_4_5,api,consultoría,1.066825299989432,0.001833,consultoría
jurídico,Opinión Jurídica OJ-211-2024.md,claude_haiku_4_5,api,consultoría,1.1421426000306385,0.001938,consultoría
jurídico,Opinión Jurídica OJ-26-2026.md,claude_haiku_4_5,api,consultoría,0.7850139000220224,0.001846,consultoría
jurídico,Opinión Jurídica OJ-510-2025.md,claude_haiku_4_5,api,consultoría,0.8003077999455854,0.00093,consultoría
jurídico,Opinión Jurídica OJ-99-2024.md,claude_haiku_4_5,api,consultoría,0.9579025000566616,0.001828,consultoría
museo,001_Lineamientos para la eliminación de documentos MNCR.md,gemini_2_5_flash_lite,api,expedientes de tablas de plazos,1.3350991999031976,0.000153,instrumentos técnicos archivísticos
museo,002_Lineamientos para la transferencia de documentos al AC.md,gemini_2_5_flash_lite,api,expedientes de transferencias de documentos,0.5655622000340372,0.000179,instrumentos técnicos archivísticos
museo,003_Lineamientos gestión de documentos MNCR.md,gemini_2_5_flash_lite,api,instrumentos técnicos archivísticos,0.5938789999345317,0.00015,instrumentos técnicos archivísticos
museo,004_Instructivo Cuadro de clasificación MNCR.md,gemini_2_5_flash_lite,api,instrumentos técnicos archivísticos,0.652341500041075,0.00015,instrumentos técnicos archivísticos
museo,40-2025 MN Sofía Irola Rojas.md,gemini_2_5_flash_lite,api,expedientes de proyectos y programas institucionales,0.5641639000969008,0.000168,expedientes de trámites laborales
museo,76-2025 MN Sofía Irola Rojas 1.md,gemini_2_5_flash_lite,api,expedientes de proyectos y programas institucionales,2.9677675999701023,0.000168,expedientes de trámites laborales
museo,AC-2024-I-001 informe agosto.md,gemini_2_5_flash_lite,api,informes de labores,0.5378703000023961,0.000112,informes
museo,AC-2024-O-001.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5403689999366179,7.6e-05,correspondencia
museo,AC-2024-O-002 Remision de diagnostico.md,gemini_2_5_flash_lite,api,informes técnicos producidos,0.5574970999732614,0.000182,instrumentos técnicos archivísticos
museo,AC-2024-O-003 Cised.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.586356999934651,0.000124,correspondencia
museo,ACT MNCR-DAF-AC-001-2024 Servicios Generales.md,gemini_2_5_flash_lite,api,expedientes de proyectos y programas institucionales,0.7847798001021147,0.000216,instrumentos técnicos archivísticos
museo,ACT MNCR-DAF-AC-002-2024 Financiero Contable.md,gemini_2_5_flash_lite,api,expedientes de tablas de plazos,0.6065079999389127,0.000212,instrumentos técnicos archivísticos
museo,AI-2024-As-10 Informacion sobre CISED.md,gemini_2_5_flash_lite,api,correspondencia,1.4512654000427574,0.000129,correspondencia
museo,ASISTENCIA- Sofía Irola-07MAR2025.md,gemini_2_5_flash_lite,api,solicitudes administrativas,3.007181399967521,9.3e-05,expedientes de trámites laborales
museo,ASISTENCIA- Sofía Irola-10DIC2025.md,gemini_2_5_flash_lite,api,solicitudes administrativas,1.2768707000650463,8.4e-05,expedientes de trámites laborales
museo,ASISTENCIA- Sofía Irola-15JUL2025.md,gemini_2_5_flash_lite,api,solicitudes administrativas,4.99258859991096,8.2e-05,expedientes de trámites laborales
museo,ASISTENCIA- Sofía Irola-16ABR2025.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.7778434000210837,0.000104,expedientes de trámites laborales
museo,ASISTENCIA- Sofía Irola-16JUL2025.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.7696730000898242,0.000114,expedientes de trámites laborales
museo,ASISTENCIA- Sofía Irola-17OCT2025.md,gemini_2_5_flash_lite,api,solicitudes administrativas,3.1267585000023246,8.9e-05,expedientes de trámites laborales
museo,ASISTENCIA- Sofía Irola-18FEB2025.md,gemini_2_5_flash_lite,api,solicitudes administrativas,5.555748999933712,0.000128,expedientes de trámites laborales
museo,ASISTENCIA- Sofía Irola-18JUN2025.md,gemini_2_5_flash_lite,api,expedientes de trámites laborales,2.7747696000151336,8.9e-05,expedientes de trámites laborales
museo,ASISTENCIA- Sofía Irola-19FEB2025.md,gemini_2_5_flash_lite,api,solicitudes administrativas,2.143256300012581,8.4e-05,expedientes de trámites laborales
museo,ASISTENCIA- Sofía Irola-20 y 24JUN2025.md,gemini_2_5_flash_lite,api,solicitudes administrativas,6.133114999975078,9.1e-05,expedientes de trámites laborales
museo,ASISTENCIA- Sofía Irola-20y21FEB2025.md,gemini_2_5_flash_lite,api,solicitudes administrativas,1.032491099904291,8.5e-05,expedientes de trámites laborales
museo,ASISTENCIA- Sofía Irola-22ABR2025.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5572061000857502,8.5e-05,expedientes de trámites laborales
museo,ASISTENCIA- Sofía Irola-23SET2025.md,gemini_2_5_flash_lite,api,expedientes de trámites laborales,0.5440136000979692,0.000106,expedientes de trámites laborales
museo,ASISTENCIA- Sofía Irola-28-30JUL2025.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5471033999929205,8e-05,expedientes de trámites laborales
museo,ASISTENCIA-Sofia Irola-01NOV2024.md,gemini_2_5_flash_lite,api,solicitudes administrativas,1.101679899962619,6.9e-05,expedientes de trámites laborales
museo,ASISTENCIA-Sofia Irola-05y08NOV2024.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.4879105000291019,6.2e-05,expedientes de trámites laborales
museo,ASISTENCIA-SOFIA IROLA-06DIC2024.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5552554000169039,7.2e-05,expedientes de trámites laborales
museo,ASISTENCIA-Sofia Irola-06y10SET2024.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5119987999787554,6.4e-05,expedientes de trámites laborales
museo,ASISTENCIA-Sofia Irola-10y11DIC2024.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5106339000631124,7.1e-05,expedientes de trámites laborales
museo,ASISTENCIA-Sofia Irola-12DIC2024.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5367474000668153,7.2e-05,expedientes de trámites laborales
museo,ASISTENCIA-Sofia Irola-15y21ENE2025.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.7270973999984562,5.8e-05,expedientes de trámites laborales
museo,ASISTENCIA-Sofia Irola-16-19DIC2024.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.4994464999763295,7.3e-05,expedientes de trámites laborales
museo,ASISTENCIA-Sofia Irola-17al19SET2024.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.523011100012809,7e-05,expedientes de trámites laborales
museo,ASISTENCIA-Sofia Irola-18OCT2024.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5408305999590084,7e-05,expedientes de trámites laborales
museo,ASISTENCIA-Sofia Irola-19NOV2024.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.553378599928692,7.1e-05,expedientes de trámites laborales
museo,ASISTENCIA-Sofia Irola-22NOV2024.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.4937277000863105,7e-05,expedientes de trámites laborales
museo,ASISTENCIA-Sofia Irola-26SET2024.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.6961919999448583,6.9e-05,expedientes de trámites laborales
museo,Boleta de Capacitación SIR.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5351866000564769,0.000168,expedientes de trámites laborales
museo,Capacitacion SIR_JUL2025.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.4941700999625027,0.000208,expedientes de trámites laborales
museo,Capacitación más 12 horas Sofia Irola.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5252118000062183,0.000209,expedientes de trámites laborales
museo,Capacitación SIR 7MAR.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5228569000028074,0.000112,expedientes de trámites laborales
museo,Capacitación SIR MICITT.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5504171000793576,0.000126,expedientes de trámites laborales
museo,CARTA-DGAN-DG-412-2025 Respuesta OFI MNCR-DAF-AC-015-2025.md,gemini_2_5_flash_lite,api,correspondencia,0.4829450000543147,8.2e-05,correspondencia
museo,CE-17SET2024-Ifigenia Quintanilla Participacion en Comite nacional.md,gemini_2_5_flash_lite,api,correspondencia,0.5023355999728665,0.000217,correspondencia
museo,CE-Grettel Monge-14AGO2025.md,gemini_2_5_flash_lite,api,correspondencia,0.579584899940528,0.000165,expedientes de proyectos y programas institucionales
museo,CIR MNCR-DAF-AC-001-2024.md,gemini_2_5_flash_lite,api,circulares,0.532419600058347,0.000193,circulares
museo,CIR MNCR-DG-004-2024_Lineamientos_Archivo_Central.md,gemini_2_5_flash_lite,api,circulares,0.5454210999887437,8.9e-05,circulares
museo,CIR_MNCR-DAF-AC-001-2025_Gestion de doc 2025.md,gemini_2_5_flash_lite,api,circulares,0.9943127000005916,0.000174,circulares
museo,CIR_MNCR-DAF-AC-002-2025.md,gemini_2_5_flash_lite,api,circulares,0.5916113000130281,0.000115,circulares
museo,CIR_MNCR-DAF-AC-003-2025 Normalizacion formularios.md,gemini_2_5_flash_lite,api,circulares,0.6777637000195682,0.000179,circulares
museo,CIR_MNCR-DAF-AC-004-2025 plantillas informes.md,gemini_2_5_flash_lite,api,informes técnicos producidos,0.9936450000386684,0.000162,circulares
museo,CIR_MNCR-DAF-AC-005-2025 recordatorio responsabilidad doc (1).md,gemini_2_5_flash_lite,api,circulares,0.683975400053896,0.000166,circulares
museo,CIR_MNCR-DAF-AC-006-2025 formularios.md,gemini_2_5_flash_lite,api,circulares,0.7274560000514612,0.00015,circulares
museo,CIR_MNCR-DAF-AC-007-2025 archivo digital.md,gemini_2_5_flash_lite,api,circulares,0.6095671999501064,0.00016,circulares
museo,CIR_MNCR-DAF-AC-008-2025 comisiones.md,gemini_2_5_flash_lite,api,circulares,0.5332139000529423,0.000172,circulares
museo,CIR_MNCR-DAF-AC-009-2025 plantillas y formularios.md,gemini_2_5_flash_lite,api,circulares,0.6716292999917641,0.000192,circulares
museo,Contrato de Teletrabajo Sofia Irola 1.md,gemini_2_5_flash_lite,api,expedientes de proyectos y programas institucionales,0.5643717999337241,0.000184,expedientes de trámites laborales
museo,CONTR_ MNCR-DAF-AC-001-2025_Biblio.md,gemini_2_5_flash_lite,api,controles de préstamo de documentos,0.7015984000172466,7.8e-05,solicitudes administrativas
museo,CONTR_ MNCR-DPM-016-2025 Traslado de documentos.md,gemini_2_5_flash_lite,api,controles de préstamo de documentos,0.570702200056985,8.5e-05,solicitudes administrativas
museo,CONTR_MNCR-DPM-02-2025.md,gemini_2_5_flash_lite,api,expedientes de transferencias de documentos,0.6025046999566257,0.000196,solicitudes administrativas
museo,CONV_MNCR-DG-AJ-016-2025.md,gemini_2_5_flash_lite,api,expedientes de proyectos y programas institucionales,0.5517287000548095,0.00016,expedientes de proyectos y programas institucionales
museo,DG-2024-O-285 designación_encargada_Archivo_comisión_CIAP.md,gemini_2_5_flash_lite,api,correspondencia,0.4881379000144079,7.8e-05,correspondencia
museo,DG-2024-O-344 Conformacion CISED.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5290368000278249,0.000109,correspondencia
museo,DG-2024-O-345 Diagnostico AC.md,gemini_2_5_flash_lite,api,informes técnicos producidos,0.5784326000139117,0.000146,correspondencia
museo,DGAN-DG-581-2024 préstamo activos Arch Museo Nac.md,gemini_2_5_flash_lite,api,controles de préstamo de documentos,0.5476363999769092,8.7e-05,correspondencia
museo,EVALUACIÓN DEL DESEMPEÑO 2024 SIR febrero.md,gemini_2_5_flash_lite,api,informes de labores,1.4186046000104398,0.000214,expedientes de trámites laborales
museo,Factura a Museo por hospedaje Sofia Irola.md,gemini_2_5_flash_lite,api,expedientes de proyectos y programas institucionales,0.6727700000628829,0.000225,expedientes de trámites laborales
museo,FORMULARIO EVALUACIÓN DEL DESEMPEÑO 2024 SIR.md,gemini_2_5_flash_lite,api,informes de labores,0.6821724999463186,0.000217,expedientes de trámites laborales
museo,GIRHA-2024-O-672-2024. Srita. Lisseth Rojas Villarreal.md,gemini_2_5_flash_lite,api,expedientes sobre voluntariado,0.5332664999878034,0.000117,expedientes sobre voluntariado
museo,INF MNCR-DAF-AC-002-2024 setiembre.md,gemini_2_5_flash_lite,api,informes de labores,0.496443499927409,0.000123,informes
museo,INF MNCR-DAF-AC-003-2024 octubre.md,gemini_2_5_flash_lite,api,informes de labores,0.6395307999337092,0.000136,informes
museo,INF MNCR-DAF-AC-004-2024 teletrabajo octubre.md,gemini_2_5_flash_lite,api,informes de labores,1.8419235999463128,0.000159,informes
museo,INF MNCR-DAF-AC-005-2024 noviembre.md,gemini_2_5_flash_lite,api,informes de labores,0.5421127999434248,0.000118,informes
museo,INF MNCR-DAF-AC-006-2024 teletrabajo noviembre.md,gemini_2_5_flash_lite,api,informes de labores,0.6904527000151575,0.000189,informes
museo,INF MNCR-DAF-AC-007-2024 participación comisiones.md,gemini_2_5_flash_lite,api,informes de labores,0.672118200105615,0.000145,informes
museo,INF MNCR-DAH-101-2024 Reporte de incidente Mapoteca DAH VF 1.md,gemini_2_5_flash_lite,api,informes técnicos producidos,0.5033340998925269,0.000155,informes
museo,Informe Anual de Desarrollo Archivístico 2024-2025.md,gemini_2_5_flash_lite,api,informes del índice de desarrollo archivístico,0.5359523999504745,0.0002,informes
museo,INF_MNCR-DAF-AC-001-2025 teletrabajo enero.md,gemini_2_5_flash_lite,api,informes de labores,0.6686064000241458,0.0002,informes
museo,INF_MNCR-DAF-AC-002-2025 labores enero.md,gemini_2_5_flash_lite,api,informes de labores,0.5416901999851689,0.000128,informes
museo,INF_MNCR-DAF-AC-003-2025 teletrabajo febrero.md,gemini_2_5_flash_lite,api,informes de labores,1.995327000040561,0.000197,informes
museo,INF_MNCR-DAF-AC-004-2025 labores febrero.md,gemini_2_5_flash_lite,api,informes de labores,0.5377116000745445,0.00013,informes
museo,INF_MNCR-DAF-AC-005-2025 Asesoria DAH.md,gemini_2_5_flash_lite,api,informes técnicos producidos,0.5929223999846727,0.000171,informes
museo,INF_MNCR-DAF-AC-006-2025 labores marzo.md,gemini_2_5_flash_lite,api,informes de labores,0.496537399943918,0.000149,informes
museo,INF_MNCR-DAF-AC-007-2025 teletrabajo marzo.md,gemini_2_5_flash_lite,api,informes de labores,0.6849369999254122,0.000204,informes
museo,INF_MNCR-DAF-AC-008-2025 reacomodo.md,gemini_2_5_flash_lite,api,informes técnicos producidos,0.5714650000445545,0.000189,informes
museo,INF_MNCR-DAF-AC-009-2025 labores abril.md,gemini_2_5_flash_lite,api,informes de labores,0.7241401999490336,0.00013,informes
museo,INF_MNCR-DAF-AC-010-2025 teletrabajo abril.md,gemini_2_5_flash_lite,api,informes de labores,4.249379099928774,0.00019,informes
museo,INF_MNCR-DAF-AC-011-2025 DAH conservacion.md,gemini_2_5_flash_lite,api,informes técnicos producidos,0.6733795999316499,0.000261,informes
museo,INF_MNCR-DAF-AC-012-2025 labores mayo.md,gemini_2_5_flash_lite,api,informes de labores,0.6221067000878975,0.000135,informes
museo,INF_MNCR-DAF-AC-013-2025 teletrabajo mayo.md,gemini_2_5_flash_lite,api,informes de labores,0.4840670000994578,0.00017,informes
museo,INF_MNCR-DAF-AC-014-2025 Asesoria DPPC.md,gemini_2_5_flash_lite,api,informes técnicos producidos,0.5698619999457151,0.000162,informes
museo,INF_MNCR-DAF-AC-015-2025 labores junio.md,gemini_2_5_flash_lite,api,informes de labores,0.5166509000118822,0.000148,informes
museo,INF_MNCR-DAF-AC-016-2025 teletrabajo junio.md,gemini_2_5_flash_lite,api,informes de labores,0.5466554999584332,0.000205,informes
museo,INF_MNCR-DAF-AC-017-2025 labores julio.md,gemini_2_5_flash_lite,api,informes de labores,0.5550400000065565,0.000127,informes
museo,INF_MNCR-DAF-AC-018-2025 teletrabajo julio.md,gemini_2_5_flash_lite,api,informes de labores,0.5011598001001403,0.000227,informes
museo,INF_MNCR-DAF-AC-019-2025 participacion en comisiones.md,gemini_2_5_flash_lite,api,informes técnicos producidos,0.6238793999655172,0.00017,informes
museo,INF_MNCR-DAF-AC-020-2025 labores agosto.md,gemini_2_5_flash_lite,api,informes de labores,0.5390424999641255,0.000135,informes
museo,INF_MNCR-DAF-AC-021-2025 teletrabajo agosto.md,gemini_2_5_flash_lite,api,informes de labores,0.4989939000224694,0.000211,informes
museo,INF_MNCR-DAF-AC-022-2025 labores setiembre.md,gemini_2_5_flash_lite,api,informes de labores,1.3331482999492437,0.000141,informes
museo,INF_MNCR-DAF-AC-023-2025 teletrabajo setiembre.md,gemini_2_5_flash_lite,api,informes de labores,0.577136000036262,0.000207,expedientes de trámites laborales | informes
museo,INF_MNCR-DAF-AC-023-2025 teletrabajo setiembre_1.md,gemini_2_5_flash_lite,api,informes de labores,0.5599093000637367,0.000213,expedientes de trámites laborales | informes
museo,INF_MNCR-DAF-AC-024-2025 labores octubre.md,gemini_2_5_flash_lite,api,informes de labores,0.5314774999860674,0.000145,informes
museo,INF_MNCR-DAF-AC-025-2025 teletrabajo octubre.md,gemini_2_5_flash_lite,api,informes de labores,1.2827700999332592,0.00023,informes
museo,Inscripción capacitacion DIC2024 SIR.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.62730129994452,0.000159,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 01-08.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.6192871000384912,6.4e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 02y03-09.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.4954975000582635,7.2e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 05-09.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.6929638999281451,6.8e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 08-08.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5535354000749066,7e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 16-07.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.566160700051114,7e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 18-07.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5307416999712586,7.3e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 21-08 anexo.md,gemini_2_5_flash_lite,api,correspondencia,0.4665528000332415,3.3e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 21-08.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5354697000002488,7.4e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 22-07.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5337149000260979,6.3e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 24-07.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.6945956000126898,6.3e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 29-08 anexo.md,gemini_2_5_flash_lite,api,correspondencia,0.5346204999368638,0.000139,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 29-08.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.6349897000472993,6.9e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola 31-07.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.6674378999741748,6.6e-05,expedientes de trámites laborales
museo,Justificación de asistencia Sofia Irola.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5401786000002176,7.6e-05,expedientes de trámites laborales
museo,Lista de remision AFC T02-2025.md,gemini_2_5_flash_lite,api,expedientes de transferencias de documentos,0.7035196999786422,0.000298,expedientes de transferencias de documentos
museo,Lista de remision DG T01-2025.md,gemini_2_5_flash_lite,api,expedientes de proyectos y programas institucionales,0.5497647000011057,0.000262,expedientes de transferencias de documentos
museo,Lista de remision RH T04-2025.md,gemini_2_5_flash_lite,api,expedientes de trámites laborales,0.59717930003535,0.000272,expedientes de transferencias de documentos
museo,Lista de remision T05-2025 DPM.md,gemini_2_5_flash_lite,api,expedientes de proyectos y programas institucionales,0.5109819000354037,0.000255,expedientes de transferencias de documentos
museo,MCJ-DVA-1196-2024 Marlen Palma Traslado deshumificadores al MNCR.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.6919463999802247,9.3e-05,correspondencia
museo,MEM_MNCR-DAF-AC-001-2015.md,gemini_2_5_flash_lite,api,memorandos,0.4712330000475049,7.8e-05,expedientes de transferencias de documentos | memorandos
museo,MEM_MNCR-DAF-AC-001-2015_1.md,gemini_2_5_flash_lite,api,memorandos,0.4696216000011191,7.8e-05,expedientes de transferencias de documentos | memorandos
museo,MEM_MNCR-DAF-AC-002-2015.md,gemini_2_5_flash_lite,api,memorandos,0.5152983999578282,7.6e-05,memorandos
museo,MEM_MNCR-DAF-AC-003-2025.md,gemini_2_5_flash_lite,api,memorandos,0.5297997000161558,7.8e-05,expedientes de transferencias de documentos
museo,MIN MNCR-DAF-AC-001-2024 Plani.md,gemini_2_5_flash_lite,api,minutas de reuniones,0.5730686000315472,0.000153,minutas de reuniones
museo,MIN_MNCR-DAF-AC-001-2025 Salida DPPC.md,gemini_2_5_flash_lite,api,minutas de reuniones,0.5797036000294611,0.000162,minutas de reuniones
museo,MIN_MNCR-DAF-AC-002-2025 Clasificacion PLAN.md,gemini_2_5_flash_lite,api,minutas de reuniones,0.7107317000627518,0.000146,minutas de reuniones
museo,MIN_MNCR-DAF-AC-003-2025 Coleccion Pittier MNCR Version 3.md,gemini_2_5_flash_lite,api,minutas de reuniones,0.5523514000233263,0.000158,expedientes de proyectos y programas institucionales | minutas de reuniones
museo,MIN_MNCR-DAF-AC-003-2025 Coleccion Pittier MNCR Version 3_1.md,gemini_2_5_flash_lite,api,minutas de reuniones,0.4894096000352874,0.000158,expedientes de proyectos y programas institucionales | minutas de reuniones
museo,OF MNCR-JA-386-2024 AC donación deshumidificadores MCJ act27 a25.md,gemini_2_5_flash_lite,api,minutas de reuniones,0.5195457000518218,9.7e-05,correspondencia
museo,OFI MNCR-DAF-013-2024. Sra. Sofía Irola Rojas. Funciones del puesto.md,gemini_2_5_flash_lite,api,correspondencia,0.5206413000123575,0.000145,correspondencia
museo,OFI MNCR-DAF-035-2025. DG. Representantes Comité Gerencial T.I..md,gemini_2_5_flash_lite,api,correspondencia,0.5325508000096306,8e-05,correspondencia
museo,OFI MNCR-DAF-040-2024 solicitud criterio legal.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5652468999614939,0.00012,correspondencia
museo,OFI MNCR-DAF-AC-004-2024 Respuesta DG 362.md,gemini_2_5_flash_lite,api,correspondencia,0.5250276000006124,0.000156,correspondencia
museo,OFI MNCR-DAF-AC-005-2024 entrega revistas.md,gemini_2_5_flash_lite,api,correspondencia,0.5159249999560416,8.9e-05,correspondencia
museo,OFI MNCR-DAF-AC-006-2024 DAH seguimiento.md,gemini_2_5_flash_lite,api,informes técnicos producidos,0.7646495000226423,0.00013,correspondencia
museo,OFI MNCR-DAF-AC-007-2024 Cambio de horario.md,gemini_2_5_flash_lite,api,correspondencia,0.5557371999602765,7.6e-05,expedientes de trámites laborales
museo,OFI MNCR-DAF-AC-008-2024 bienes.md,gemini_2_5_flash_lite,api,correspondencia,0.5141758000245318,0.000191,correspondencia
museo,OFI MNCR-DAF-AC-009-2024 bienes.md,gemini_2_5_flash_lite,api,correspondencia,0.5281581999734044,0.000114,correspondencia
museo,OFI MNCR-DAF-AC-010-2024 deshumidificadores MCJ.md,gemini_2_5_flash_lite,api,expedientes de proyectos y programas institucionales,0.6477138000773266,0.000142,correspondencia
museo,OFI MNCR-DAF-AC-011-2024 trabajo en diciembre.md,gemini_2_5_flash_lite,api,correspondencia,0.4914487999631092,8.1e-05,correspondencia
museo,OFI MNCR-DAF-AC-012-2024 UI Computadora.md,gemini_2_5_flash_lite,api,solicitudes administrativas,0.5735372001072392,8.5e-05,correspondencia
museo,OFI MNCR-DAF-AC-013-2024 MCJ acuerdo JA.md,gemini_2_5_flash_lite,api,correspondencia,1.0688290999969468,0.000122,correspondencia
museo,OFI MNCR-DAF-AFC-015-2025    Remision de expedientes al Archivo Institucional.md,gemini_2_5_flash_lite,api,expedientes de transferencias de documentos,0.7348234999226406,7.6e-05,expedientes de transferencias de documentos
museo,OFI MNCR-DAF-GIRHA-679-2025 Remisión de expedientes - Archivo Central.md,gemini_2_5_flash_lite,api,expedientes de transferencias de documentos,0.5717967000091448,7.5e-05,expedientes de transferencias de documentos
museo,OFI MNCR-DAF-GIRHA-758-2024. Alexia  Fiorella Rojas Calderón.md,gemini_2_5_flash_lite,api,expedientes sobre voluntariado,0.5406016999622807,0.000126,expedientes sobre voluntariado
museo,OFI MNCR-DAF-GIRHA-771-2024. Sofía Irola Rojas. Contrato Teletrabajo.md,gemini_2_5_flash_lite,api,correspondencia,0.8789128999924287,8.7e-05,expedientes de trámites laborales
museo,OFI MNCR-DAF-PI-095-2024  Respuesta a oficio OFI MNCR-DAF-AC-008-2024 - Asignación de bienes -colecciones-.md,gemini_2_5_flash_lite,api,correspondencia,0.8697207999648526,0.00015,correspondencia
