DATASET,DOCUMENT,LLM_NAME,RESPONSE,TIME,CHARS_PROCESSED
museo,datasets_md\museo\DG-2024-O-345 Diagnostico AC.md,HuggingFaceTB/SmolLM-135M-Instruct,thefollowingisalistofpotentialquestionstoasktheinterviewer:**1.whatisthemostimportantaspectofyourexperienceinthefieldofdatascience?,1.9360993999871423,4482
museo,datasets_md\museo\DGAN-DG-581-2024 préstamo activos Arch Museo Nac.md,HuggingFaceTB/SmolLM-135M-Instruct,**digitaldocumentao****digitaldocumentao****digitaldocumentao****digitaldocumentao****digitaldocum,3.024446199997328,1537
museo,datasets_md\museo\EVALUACIÓN DEL DESEMPEÑO 2024 SIR febrero.md,HuggingFaceTB/SmolLM-135M-Instruct,porlaquesedesusususususususususufóndesufsusususufóndesusususufesdesuftivotóndesueste,3.4062861999991583,5000
museo,datasets_md\museo\Factura a Museo por hospedaje Sofia Irola.md,HuggingFaceTB/SmolLM-135M-Instruct,espara100000000000000000000000000000000000es|es|es|es|es|es|es|es|es|,3.334678300001542,3659
museo,datasets_md\museo\FORMULARIO EVALUACIÓN DEL DESEMPEÑO 2024 SIR.md,HuggingFaceTB/SmolLM-135M-Instruct,es<brías<brías<brías<brítía<brío<al<brío<brío<brídesuplicado<brío<brío<brío<bridos<brío<brías<,3.475197699997807,5000
museo,datasets_md\museo\GIRHA-2024-O-672-2024. Srita. Lisseth Rojas Villarreal.md,HuggingFaceTB/SmolLM-135M-Instruct,señoritalissethrojasvillarrealcéduladeidentidad:118610320estimadaseñorita:recibirunsaludocordialdelmuseonacionaldecostarica(mncr).por,3.271666800006642,2962
museo,datasets_md\museo\INF MNCR-DAF-AC-002-2024 setiembre.md,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasamplescriptforaconversationbetweenauserandasystemadministratorabouttheinstallationofanewoperatingsystem:**user:**hi,i'mtryingtoinstallanewoperatingsystemonmycomputer.canyouhelpmeunderstandwhattheinstallationprocessis?**systemadministrator:**ofcourse",3.2311121999955503,3225
museo,datasets_md\museo\INF MNCR-DAF-AC-003-2024 octubre.md,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampledocumentthatdemonstratestheuseofthe`documentation`moduleinpython:```pythonimportdocumentationdefget_documentation(documentation_file):""""""getthedocumentationforagivendocument.args:documentation_file(str):thepathto",3.25100950000342,3632
museo,datasets_md\museo\INF MNCR-DAF-AC-004-2024 teletrabajo octubre.md,HuggingFaceTB/SmolLM-135M-Instruct,fechadedeclaración:05/11/2024fechadedeclaración:05/11/2024fechadedeclaración:05/11/2024f,3.287269299995387,3220
museo,datasets_md\museo\INF MNCR-DAF-AC-005-2024 noviembre.md,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasamplescriptforaconversationbetweenauserandasystemadministratoraboutasystemthatisbeingupdated:**user:**hi,i'mtryingtoupdatethesystem.canyoutellmewhat'sgoingon?**systemadministrator:**ofcourse!i'mhappytohelp.the",3.231559699997888,2915
museo,datasets_md\museo\INF MNCR-DAF-AC-006-2024 teletrabajo noviembre.md,HuggingFaceTB/SmolLM-135M-Instruct,-sea-pátporqueseprueabaporpátdesuplicaactualactual-se-se-actualactualactualactualactual,3.3960699000017485,4143
museo,datasets_md\museo\INF MNCR-DAF-AC-007-2024 participación comisiones.md,HuggingFaceTB/SmolLM-135M-Instruct,lacompradelacompradelacompradelacompradelacompradelacompradelacompradelacompradelacompradelacompradelacompradelacompradelacompradelacompradelacompradelacomprade,3.3270990000019083,3985
museo,datasets_md\museo\INF MNCR-DAH-101-2024 Reporte de incidente Mapoteca DAH VF 1.md,HuggingFaceTB/SmolLM-135M-Instruct,"ahoraquesehadesarqueado,sehadesdelapuedeshacerquesehasientequesehadesarqueadodequesehadesdelapuededespuésdequesehadespuésdequesehadesarrollode",3.350181299989345,5000
museo,datasets_md\museo\Informe Anual de Desarrollo Archivístico 2024-2025.md,HuggingFaceTB/SmolLM-135M-Instruct,esesesdesuficadoesesesesoesesesesesesdesufeseseseseseseseseses,3.469262600003276,5000
museo,datasets_md\museo\INF_MNCR-DAF-AC-001-2025 teletrabajo enero.md,HuggingFaceTB/SmolLM-135M-Instruct,actualodesufparasuplicáconsuplicodesujónásuplicátildesuplicooáconsufóndesufísdesuplicadodesujón1osuplicar1osuplicarát,3.3460958000068786,4371
museo,datasets_md\museo\INF_MNCR-DAF-AC-002-2025 labores enero.md,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasamplescriptforaconversationbetweenauserandasystemadministratoraboutasystemconfiguration:**user:**hi,i'mtryingtoconfigureanewdatabase.canyouhelpme?**systemadministrator:**ofcourse,i'dbehappytohelp.what'stheconfigurationyou're",3.2221984999923734,3449
museo,datasets_md\museo\INF_MNCR-DAF-AC-003-2025 teletrabajo febrero.md,HuggingFaceTB/SmolLM-135M-Instruct,actuales.actualoactualesdesuplicoactualoactualesactualoactuales-nodesuplicoodesufactualestees,3.3748188000026857,4316
museo,datasets_md\museo\INF_MNCR-DAF-AC-004-2025 labores febrero.md,HuggingFaceTB/SmolLM-135M-Instruct,"themuseonacionaldecooperacióndetrabajo(mnc)isamuseumlocatedinthecityofsanjuan,puertorico.itisdedicatedtothehistoryandcultureofthedominicanrepublic,andisoneofthemostimportantculturalinstitutionsinthecountry.themuseumishousedinaformer",3.2697340000013355,3326
museo,datasets_md\museo\INF_MNCR-DAF-AC-005-2025 Asesoria DAH.md,HuggingFaceTB/SmolLM-135M-Instruct,aaaaaaaaaaaaaaaaaa,3.360880599997472,5000
museo,datasets_md\museo\INF_MNCR-DAF-AC-006-2025 labores marzo.md,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisalistofdocumentsthatarerelevanttothetopicofthearticle:**document1:*""theimpactofclimatechangeonhumanhealth""bytheworldhealthorganization(who)*""climatechange:agrowingthreattohumanhealth""bytheworldhealthorganization(",3.324769700004253,4283
museo,datasets_md\museo\INF_MNCR-DAF-AC-007-2025 teletrabajo marzo.md,HuggingFaceTB/SmolLM-135M-Instruct,actualoestesuplicadoátées:tresdesuplicar1osepoblátíoeste:áconsuplicaásuplicarátíesparasusuplicátíasdesuplicará,3.339143100005458,4467
museo,datasets_md\museo\INF_MNCR-DAF-AC-008-2025 reacomodo.md,HuggingFaceTB/SmolLM-135M-Instruct,<https://https://https://clásparaáásuplicátilquesepúficosdesuplicáturadesuplicaráparasuplicarásuplicoásuplicoáconsuplicoásup,3.2505476999940583,5000
museo,datasets_md\museo\INF_MNCR-DAF-AC-009-2025 labores abril.md,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampledocumentthatdemonstratestheuseofthe`documentation`moduleinpython:**documentationmodule**thismoduleprovidesawaytowritedocumentationforapythonprogram.itallowsyoutocreateadocstring,whichisastringthatdescribesthepurposeandbehaviorofafunction",3.1895360999915283,3384
museo,datasets_md\museo\INF_MNCR-DAF-AC-010-2025 teletrabajo abril.md,HuggingFaceTB/SmolLM-135M-Instruct,físicoffffffffffffffff,3.3437183999922127,3920
museo,datasets_md\museo\INF_MNCR-DAF-AC-011-2025 DAH conservacion.md,HuggingFaceTB/SmolLM-135M-Instruct,"estede:1:1:1:1:1.estedesus.pdfdesuestedesuestedesuestedesuplicardesusdesuplicáplicar:1ysususuplicádesuestedesuestedesu,",3.5373292000003858,5000
museo,datasets_md\museo\INF_MNCR-DAF-AC-012-2025 labores mayo.md,HuggingFaceTB/SmolLM-135M-Instruct,thefollowingisalistofdocumentsthatarecurrentlyavailableforreview:**document1:2025*****document1.1:thenationalsecurityagency(nsa)**:adocumentthatprovidesinformationonthensa'sactivitiesandoperations.***document1,3.147910400002729,3585
museo,datasets_md\museo\INF_MNCR-DAF-AC-013-2025 teletrabajo mayo.md,HuggingFaceTB/SmolLM-135M-Instruct,fechadeinicioyfindelatrabajofechadeinicioyfindelatrabajofechadeinicioyfindelatrabajofechadeinicioyfindelatrabajo,3.372674600002938,3298
museo,datasets_md\museo\INF_MNCR-DAF-AC-014-2025 Asesoria DPPC.md,HuggingFaceTB/SmolLM-135M-Instruct,**2.coleccióndocumentaldr.henripittier**##**2.1antesdelacompuestodelacomportecióndelacomportacióndelacomportamientodelacompuestadelacomprensióndelacompuest,3.331282800005283,5000
museo,datasets_md\museo\INF_MNCR-DAF-AC-015-2025 labores junio.md,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampledocumentthatdemonstratestheuseofthe`document`classinpython:```pythonclassdocument:def__init__(self,title,content):self.title=titleself.content=content```thiscodedefinesa`document`classwitha",3.258165999999619,4138
museo,datasets_md\museo\INF_MNCR-DAF-AC-016-2025 teletrabajo junio.md,HuggingFaceTB/SmolLM-135M-Instruct,estenútiadesurespuesteesteactualesactualesactualesteesteesteesteesteesdesufrasesesteesteesesteesteesesteesteesteesteeses,3.4057185999990907,4297
museo,datasets_md\museo\INF_MNCR-DAF-AC-017-2025 labores julio.md,HuggingFaceTB/SmolLM-135M-Instruct,**establicaciones**-establecerlainformacióndelapoblacióndelamayoríadelosestadosylamayoríadelosestadosdelamayoríadelosestadosdelamayoríadelosestadosdelamayoríadelosestadosde,3.2956635000009555,3181
museo,datasets_md\museo\INF_MNCR-DAF-AC-018-2025 teletrabajo julio.md,HuggingFaceTB/SmolLM-135M-Instruct,sesdesuestetónesesteesesses-oeste,3.5907391000073403,4898
museo,datasets_md\museo\INF_MNCR-DAF-AC-019-2025 participacion en comisiones.md,HuggingFaceTB/SmolLM-135M-Instruct,añoaplicaciónaaaaaplicaaa:aplicaaaregisto,3.3297837000136496,5000
museo,datasets_md\museo\INF_MNCR-DAF-AC-020-2025 labores agosto.md,HuggingFaceTB/SmolLM-135M-Instruct,**fondodedireccióngeneraldeestadística**###fondodedireccióngeneraldeestadística###2025##fondodedireccióngeneraldeestadística###20,3.1999112000048626,3543
museo,datasets_md\museo\INF_MNCR-DAF-AC-021-2025 teletrabajo agosto.md,HuggingFaceTB/SmolLM-135M-Instruct,esesesdesuficadoáticoásuplicaresesoesesesactualoesesdesufeseseseseseseseseseses,3.385295000000042,4376
museo,datasets_md\museo\INF_MNCR-DAF-AC-022-2025 labores setiembre.md,HuggingFaceTB/SmolLM-135M-Instruct,**fondodedireccióngeneraldeinformación****documentodeinformación****documentodeinformación****documentodeinformación****documentodeinformación****documentodeinformación****documentode,3.2747224000049755,3461
museo,datasets_md\museo\INF_MNCR-DAF-AC-023-2025 teletrabajo setiembre.md,HuggingFaceTB/SmolLM-135M-Instruct,esactualodesufesesoesdesususuplicadoesesdesufesdesufesesesesdesupúesesesdesususuplicoesdesuplico,3.4008457000018097,4574
museo,datasets_md\museo\INF_MNCR-DAF-AC-023-2025 teletrabajo setiembre_1.md,HuggingFaceTB/SmolLM-135M-Instruct,estedesuplicadodesuplicadodesusususuplicarsususususuplicodesuplicarsuplicodesusuplicodesusususususususususuplicodesususususususususususususususu,3.416450500008068,4708
museo,datasets_md\museo\INF_MNCR-DAF-AC-024-2025 labores octubre.md,HuggingFaceTB/SmolLM-135M-Instruct,"themuseonacionaldecostaricaisaresearchcenterlocatedinthecityofmadrid,spain.itisaresearchcenterdedicatedtothestudyofthehistoryofthespanishempire,particularlytheperiodofthespanish-americanwar.themuseonacionaldecosta",3.224203999998281,3676
museo,datasets_md\museo\INF_MNCR-DAF-AC-025-2025 teletrabajo octubre.md,HuggingFaceTB/SmolLM-135M-Instruct,-adesusususususususususuesteeste1lattaslatstt,3.4367726999917068,4900
museo,datasets_md\museo\Inscripción capacitacion DIC2024 SIR.md,HuggingFaceTB/SmolLM-135M-Instruct,"lainformacióndelacapacitaciónarecibirparaeldesempeñodelcargoesunarepresentacióngráficadelafísica,quesepresentaenlaweb:**física****física****física**",3.358950699999696,3759
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 01-08.md,HuggingFaceTB/SmolLM-135M-Instruct,"hereisthepythoncodeforthe`generate_documentation`function:```pythondefgenerate_documentation(documentation_file_path):""""""generatedocumentationforagivendocument.args:documentation_file_path(str):thepathtothedocumenttogeneratedocumentation",3.1554027999955,849
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 02y03-09.md,HuggingFaceTB/SmolLM-135M-Instruct,hereistheimplementationofthe`get_federal_state_names`function:```pythondefget_federal_state_names(state_names):federal_state_names=[]forstateinstate_names:ifstate.startswith('fnc'):federal,3.056481399995392,1023
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 05-09.md,HuggingFaceTB/SmolLM-135M-Instruct,firmadelfuncionariofirmajefedeldepartamentofirmadelfuncionariofirmajefedeldepartamentofirmadelfuncionariofirmajefe,3.0972091000003275,969
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 08-08.md,HuggingFaceTB/SmolLM-135M-Instruct,"hereisthepythoncodeforthe`get_federal_state_names`function:```pythondefget_federal_state_names(state_names):""""""returnsalistoffederalstatenames,sortedbystatenameinascendingorder.""""""federal_state_",3.076879899992491,973
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 16-07.md,HuggingFaceTB/SmolLM-135M-Instruct,"hereisthepythoncodeforthe`get_federal_state_names`function:```pythondefget_federal_state_names(federal_state_names):federal_state_names=[f""{state}{name}""forstate,nameinfederal_state",3.0342400999943493,942
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 18-07.md,HuggingFaceTB/SmolLM-135M-Instruct,"hereisthepythoncodeforthe`get_federal_state_name`function:```pythondefget_federal_state_name(state_name:str)->str:""""""returnsthefederalstatenameofagivenstate.args:state_name(",3.099352499993984,1132
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 21-08 anexo.md,HuggingFaceTB/SmolLM-135M-Instruct,"hereistheimplementationofthe`generate_documentation`function:```pythondefgenerate_documentation(documentation):""""""generaunalistadedocumentosconlossiguientesinformaciones.""""""documentation=[{""id"":document.id",3.7068857999984175,0
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 21-08.md,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampletextthatdemonstratestheuseofthe`f-string`inpython:```pythondeff(x):returnx*2print(f(5))#output:10```inthisexample,the`f`function",3.0856575000070734,1089
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 22-07.md,HuggingFaceTB/SmolLM-135M-Instruct,"hereisthepythoncodeforthe`generate_documentation`function:```pythondefgenerate_documentation(documentation_file_path):""""""generatedocumentationforagivendocument.args:documentation_file_path(str):thepathtothedocumenttogeneratedocumentation",2.971216899997671,790
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 24-07.md,HuggingFaceTB/SmolLM-135M-Instruct,"hereisthepythoncodeforthe`generate_documentation`function:```pythondefgenerate_documentation(documentation_file_path):""""""generatedocumentationforagivendocument.args:documentation_file_path(str):thepathtothedocumenttogeneratedocumentation",3.2282632999995258,791
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 29-08 anexo.md,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingcodesnippetdemonstrateshowtoimplementthe`get_user_info`functioninpython:```pythondefget_user_info(username,password):""""""retrievestheuserinformationfromthegivenusernameandpassword.args:username(str):theusernametoretrieve",3.325568000000203,3105
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 29-08.md,HuggingFaceTB/SmolLM-135M-Instruct,"hereisthepythoncodeforthe`get_federal_state_names`function:```pythondefget_federal_state_names(state_names):""""""returnsalistoffederalstatenamesfromalistofstatenames.""""""federal_state_names=",3.2293224000022747,924
museo,datasets_md\museo\Justificación de asistencia Sofia Irola 31-07.md,HuggingFaceTB/SmolLM-135M-Instruct,"hereisthepythoncodeforthe`get_documentation`function:```pythondefget_documentation(documentation_file_path):""""""readsthedocumentationofafileandreturnsadictionaryoftheform`{documentation_file_path}={documentation",3.067757700002403,873
museo,datasets_md\museo\Justificación de asistencia Sofia Irola.md,HuggingFaceTB/SmolLM-135M-Instruct,hereistheimplementationofthe`get_federal_state_names`function:```pythondefget_federal_state_names(state_names):federal_state_names=[]forstateinstate_names:ifstate.startswith('fnc'):federal,3.055670799993095,1139
museo,datasets_md\museo\Lista de remision AFC T02-2025.md,HuggingFaceTB/SmolLM-135M-Instruct,1010000000000000000000000000000000000000000000000000000000000000,3.629767000005813,5000
museo,datasets_md\museo\Lista de remision DG T01-2025.md,HuggingFaceTB/SmolLM-135M-Instruct,:1:1:de:1dedesu.de.dela.estedesuestedeladesuplicardesuplicadodesusuplicarsdesusususususuestedesude,3.455377299993416,5000
museo,datasets_md\museo\Lista de remision RH T04-2025.md,HuggingFaceTB/SmolLM-135M-Instruct,adeeste100de1001100101000aa100000a101a1este1,3.4848590999899898,5000
museo,datasets_md\museo\Lista de remision T05-2025 DPM.md,HuggingFaceTB/SmolLM-135M-Instruct,"de10,de1ddededededeladededeladedededededededesuentedesusususususude:de:-:dede:de:dedesudesusususususususu",3.466628199996194,5000
museo,datasets_md\museo\MCJ-DVA-1196-2024 Marlen Palma Traslado deshumificadores al MNCR.md,HuggingFaceTB/SmolLM-135M-Instruct,thefollowingisasampledocumentthatoutlinesthestepstocreateanewprojectinthemavenproject:**document1:creatinganewprojectinmaven****author:**[yourname]**date:**[insertdate]**description:**thisdocumentoutlinesthesteps,3.064303499995731,1827
museo,datasets_md\museo\MEM_MNCR-DAF-AC-001-2015.md,HuggingFaceTB/SmolLM-135M-Instruct,**fin_documento**página**1****==>picture[446x182]intentionallyomitted<==**##**museonacionaldecostarica**departamento,3.091530499994405,1482
museo,datasets_md\museo\MEM_MNCR-DAF-AC-001-2015_1.md,HuggingFaceTB/SmolLM-135M-Instruct,**fin_documento**página**1****==>picture[446x182]intentionallyomitted<==**##**museonacionaldecostarica**departamento,3.107948499993654,1482
museo,datasets_md\museo\MEM_MNCR-DAF-AC-002-2015.md,HuggingFaceTB/SmolLM-135M-Instruct,"themuseonacionaldecostarica(mnr)isamuseumlocatedinthecityofsanjosé,whichislocatedinthecentralamericancountry.themuseumisdedicatedtothehistory,culture,andnaturalbeautyofcostarica.themuseumislocatedinthecityofsanjosé,whichislocated",3.0757425999909174,1435
museo,datasets_md\museo\MEM_MNCR-DAF-AC-003-2025.md,HuggingFaceTB/SmolLM-135M-Instruct,**fin_documento****definirelprogramadeconice****definirelprogramadeconice****definirelprogramadeconice****definirelprogr,3.083270800008904,1484
museo,datasets_md\museo\MIN MNCR-DAF-AC-001-2024 Plani.md,HuggingFaceTB/SmolLM-135M-Instruct,"ahora,seleccionarunanuevanuevosdenuevo.acontinuación,selecionarunanuevonuevo.aplicaciónaplicaciónaplicaciónaplicaciónaplic",3.345506000012392,5000
museo,datasets_md\museo\MIN_MNCR-DAF-AC-001-2025 Salida DPPC.md,HuggingFaceTB/SmolLM-135M-Instruct,físicofísicofísicofísicafísicafísicafísicafísicafísiafísiafísiafísicofísofísiaf,3.292604100002791,5000
museo,datasets_md\museo\MIN_MNCR-DAF-AC-002-2025 Clasificacion PLAN.md,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasamplescriptforaconversationbetweenauserandasystemadministratoraboutasystemconfiguration:**user:**hi,i'mtryingtoconfigureanewsystem.canyouhelpme?**systemadministrator:**ofcourse,i'dbehappytoassist.what'stheconfigurationineed",3.191789800010156,4121
museo,datasets_md\museo\MIN_MNCR-DAF-AC-003-2025 Coleccion Pittier MNCR Version 3.md,HuggingFaceTB/SmolLM-135M-Instruct,"ahora,estapuedeserunapuedeserunapuedesseráqueseñalesdelaqueseñordelapuedeserunpúblicoquesedesarquíconlapuedeserunpuedenserunpuedeser",3.330744799997774,5000
museo,datasets_md\museo\MIN_MNCR-DAF-AC-003-2025 Coleccion Pittier MNCR Version 3_1.md,HuggingFaceTB/SmolLM-135M-Instruct,"ahora,estapuedeserunapuedeserunapuedesseráqueseñalesdelaqueseñordelapuedeserunpúblicoquesedesarquíconlapuedeserunpuedenserunpuedeser",3.261440300004324,5000
museo,datasets_md\museo\OF MNCR-JA-386-2024 AC donación deshumidificadores MCJ act27 a25.md,HuggingFaceTB/SmolLM-135M-Instruct,thefollowingisasampledocumentthatoutlinesthekeypointsoftheagreementbetweenthetwoparties:**agreement**thisagreementconstitutesthetermsandconditionsoftheagreementbetweenthepartiestothe[companyname]andthe[companyname]andshallbebindinguponbothparties.,3.11053640001046,2016
museo,datasets_md\museo\OFI MNCR-DAF-013-2024. Sra. Sofía Irola Rojas. Funciones del puesto.md,HuggingFaceTB/SmolLM-135M-Instruct,"ahora,nosepuedeserunafísica.acontinuar,acontinuar,acontinuar,acontinuar,acontinuar,acontinua,acontinuar,acontinua,",3.3291222999978345,5000
museo,datasets_md\museo\OFI MNCR-DAF-035-2025. DG. Representantes Comité Gerencial T.I..md,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampledocumentthatdemonstratestheuseofthe`document`classinpython:```pythondefgenerate_document(name,email,password):""""""generateanewdocumentwiththegivenname,email,andpassword.args:name(str):thenameofthe",3.107726800008095,1505
museo,datasets_md\museo\OFI MNCR-DAF-040-2024 solicitud criterio legal.md,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampledocumentthatoutlinestheprocessforsubmittingarequestforinformation(rfi)tothenationalarchivesandrecordsadministration(nara):**requestforinformation(rfi)tothenationalarchivesandrecordsadministration(nara)****date:**march15,2",3.1332433999923524,2672
museo,datasets_md\museo\OFI MNCR-DAF-AC-004-2024 Respuesta DG 362.md,HuggingFaceTB/SmolLM-135M-Instruct,"ahora,estapuedeserunapuedopuedeserunapuedeserunpuedeserunpuedesserunpuedeserunpuedeserunpuedeserunpuedeserunpuedeserunpuedeser:",3.329589199987822,5000
museo,datasets_md\museo\OFI MNCR-DAF-AC-005-2024 entrega revistas.md,HuggingFaceTB/SmolLM-135M-Instruct,**museonacionaldecostarica**departamentoadministraciónyfinanzas**teléfono:**22115878|**central:**22115700,3.121046799991745,1895
museo,datasets_md\museo\OFI MNCR-DAF-AC-006-2024 DAH seguimiento.md,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampledocumentthatoutlinestheprocessforcreatinganewproductorservice:**document1:creatinganewproductorservice****date:**[insertdate]**purpose:**thisdocumentoutlinestheprocessforcreatinganewproductorservice,includingthestepstobe",3.203702999991947,3632
museo,datasets_md\museo\OFI MNCR-DAF-AC-007-2024 Cambio de horario.md,HuggingFaceTB/SmolLM-135M-Instruct,**museonacionaldecostarica**departamentoadministraciónyfinanzas**teléfono:**22115878**central:**22115700,3.260005400006776,1322
museo,datasets_md\museo\OFI MNCR-DAF-AC-008-2024 bienes.md,HuggingFaceTB/SmolLM-135M-Instruct,actualoporelquesepuedasuplicaráconlasupuedparapuedesparapuedoporelpuedesporsuplicarporsusuplicaráparapescadoparapúconunasuplicarporsuplicar,3.3947100000077626,5000
museo,datasets_md\museo\OFI MNCR-DAF-AC-009-2024 bienes.md,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampledocumentthatdemonstratestheuseofthe`document`classinpython:```pythonfromdocstringimportdocumentclassdocument:def__init__(self,text):self.text=textdefget_document(text):returndocument(text)",3.116563200004748,2759
museo,datasets_md\museo\OFI MNCR-DAF-AC-010-2024 deshumidificadores MCJ.md,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasamplescriptforaconversationbetweenauserandasystemadministratoraboutasystemconfiguration:**user:**hi,i'mtryingtoconfigureanewsystem.canyouhelpme?**systemadministrator:**ofcourse,i'dbehappytohelp.what'sthesystemconfigurationyou",3.245093799996539,3902
museo,datasets_md\museo\OFI MNCR-DAF-AC-011-2024 trabajo en diciembre.md,HuggingFaceTB/SmolLM-135M-Instruct,**fin_documento****documento****fin_documento****documento****fin_documento****documento****fin_documento**,3.085103799996432,1432
museo,datasets_md\museo\OFI MNCR-DAF-AC-012-2024 UI Computadora.md,HuggingFaceTB/SmolLM-135M-Instruct,**fin_documento****fin_documento****fin_documento****fin_documento****fin_documento****fin_,3.094365299999481,1766
museo,datasets_md\museo\OFI MNCR-DAF-AC-013-2024 MCJ acuerdo JA.md,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampledocumentthatoutlinestheprocessforobtainingajobatthemuseonacionaldecostarica:**jobapplication**dear[jobtitle],iamwritingtoapplyforthe[jobtitle]positionatthe[museonacionaldecostarica]museum.i",3.172716999994009,2870
museo,datasets_md\museo\OFI MNCR-DAF-AFC-015-2025    Remision de expedientes al Archivo Institucional.md,HuggingFaceTB/SmolLM-135M-Instruct,"**fin_documento****asunto:transferenciadocumentalarchivocentral,t02-2025**estimadaseñora:recibiruncordialsaludoygraciasaltrabajoque",3.072648300003493,1254
museo,datasets_md\museo\OFI MNCR-DAF-GIRHA-679-2025 Remisión de expedientes - Archivo Central.md,HuggingFaceTB/SmolLM-135M-Instruct,**fin_documento****fin_documento****fin_documento****fin_documento****fin_documento****fin_,3.074439000003622,1180
museo,datasets_md\museo\OFI MNCR-DAF-GIRHA-758-2024. Alexia  Fiorella Rojas Calderón.md,HuggingFaceTB/SmolLM-135M-Instruct,"the""fin_documento""fileisadocumentthatcontainsinformationaboutthefinancialperformanceofacompany.itisadocumentthatisusedtotrackthefinancialperformanceofacompanyoveraspecificperiodoftime.thefilecontainsinformationaboutthecompany'sfinancialstatements,includingthebalancesheet,",3.1933646999968914,3269
museo,datasets_md\museo\OFI MNCR-DAF-GIRHA-771-2024. Sofía Irola Rojas. Contrato Teletrabajo.md,HuggingFaceTB/SmolLM-135M-Instruct,"thefollowingisasampledocumentthatdemonstratestheuseofthe`document`classinpython:```pythonfromdocstringimportdocumentclassdocument:def__init__(self,text):self.text=textdefget_document(text):returndocument(text)",3.089784800002235,1614
museo,datasets_md\museo\OFI MNCR-DAF-PI-095-2024  Respuesta a oficio OFI MNCR-DAF-AC-008-2024 - Asignación de bienes -colecciones-.md,HuggingFaceTB/SmolLM-135M-Instruct,"ahora,sedesarrollaunobjetivodelaimplementacióndelapropiedaddelapropiedaddelapropiedaddelapropuestadelapropiedaddelapropuestadelapropiedaddelapropiedaddepropuestodepropied",3.2822509000106947,5000
museo,datasets_md\museo\OFI MNCR-DAH-249-2024 Entrega IF Reporte de Incidente Mapoteca DAH.md,HuggingFaceTB/SmolLM-135M-Instruct,**museonacionaldecostarica**antropologíaehistoriaantropologíaehistoriaantropologíaehistoriaantropologíaehistoriaantropologíaehistoriaantropologíaehistoria,3.089304799999809,1104
museo,datasets_md\museo\OFI MNCR-DG-362-2024 Anexo 1 PSJO-124-2024.md,HuggingFaceTB/SmolLM-135M-Instruct,"theprompt""firapárroco""isacommonrequestinthecontextofajobinterview.here'sapossibleresponse:**firapárroco**i'mafreelancewriterandeditor,andi'mexcitedtosharemyexperienceswithyou.asafreelancewriter,",3.1119308000052115,2754
museo,datasets_md\museo\OFI MNCR-DG-362-2024 Anexo 2 Documentos Escaneados.md,HuggingFaceTB/SmolLM-135M-Instruct,"hereistheimplementationofthe`generate_documentation`function:```pythondefgenerate_documentation(documentation):""""""generatedocumentationforagivendocument.args:documentation(list):alistofstringsrepresentingthedocument'scontent.returns:list:alist",3.024898600007873,220
museo,datasets_md\museo\OFI MNCR-DG-362-2024 _Solicitud de información piezas pasito Iglesia Colonial Orosi.md,HuggingFaceTB/SmolLM-135M-Instruct,**ministeriodeculturayjuventud-web:<https://www.mcj.go.cr/>**##códigodelainformación###códigodelainformación###códigodelainformación###c,3.0971538000012515,1898
museo,datasets_md\museo\OFI MNCR-DG-459-2024 deshumificador.md,HuggingFaceTB/SmolLM-135M-Instruct,a:a,3.3661849000054644,5000
museo,datasets_md\museo\OFI MNCR-DPPC-139-2024 Esculturas Orosí DG.md,HuggingFaceTB/SmolLM-135M-Instruct,"ahora,estáqueseenelquenoseenelqueseenelquesepuedeenelquesedesarqueadaenelqueseenelqueseenelqueseenquesedesarqueadadequeseenqueseenqueseenque",3.3010482999961823,5000
