dataset,document,expected_label,model_name,provider,model_group,model_access_type,model_api_id,response,normalized_response,is_valid_category,elapsed_time,input_tokens,output_tokens,total_tokens,estimated_cost,error_message,timestamp,response_normalized,exact_match,regex_match
museo,datasets\museo\ASISTENCIA- Sofía Irola-22ABR2025.pdf,expedientes de tramites laborales,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientes de trámites laborales,True,3.614451900008135,791.0,133.0,924.0,0.007945,,2026-05-27T07:48:40.575316+00:00,expedientes de tramites laborales,1,1
museo,datasets\museo\SOL_ MNCR-DAF-AC-015-2025_transporte teatro.pdf,solicitudes administrativas,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,5.652253200009,842.0,651.0,1493.0,0.0003025,,2026-05-27T07:13:59.048632+00:00,solicitudes administrativas,1,1
museo,datasets\museo\ASISTENCIA-Sofia Irola-18OCT2024.pdf,expedientes de tramites laborales,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientes de trámites laborales,True,4.5418616000097245,642.0,187.0,829.0,0.00882,,2026-05-27T07:49:43.148666+00:00,expedientes de tramites laborales,1,1
museo,datasets\museo\CARTA-DGAN-DG-412-2025 Respuesta OFI MNCR-DAF-AC-015-2025.pdf,correspondencia,gpt_5_5_high,openai,main,api,gpt-5.5,correspondencia,correspondencia,True,2.540005500020925,730.0,98.0,828.0,0.0065899999999999,,2026-05-27T07:50:47.971915+00:00,correspondencia,1,1
museo,datasets\museo\Capacitación SIR MICITT.pdf,expedientes de tramites laborales,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientes de trámites laborales,True,5.1731503999908455,1136.0,190.0,1326.0,0.01138,,2026-05-27T07:50:45.238454+00:00,expedientes de tramites laborales,1,1
museo,datasets\museo\Capacitación SIR 7MAR.pdf,expedientes de tramites laborales,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientes de trámites laborales,True,5.044695200049318,1037.0,184.0,1221.0,0.010705,,2026-05-27T07:50:38.802620+00:00,expedientes de tramites laborales,1,1
museo,datasets\museo\Capacitación más 12 horas Sofia Irola.pdf,expedientes de tramites laborales,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientes de trámites laborales,True,9.941504599992186,1813.0,418.0,2231.0,0.021605,,2026-05-27T07:50:33.518320+00:00,expedientes de tramites laborales,1,1
museo,datasets\museo\Capacitacion SIR_JUL2025.pdf,expedientes de tramites laborales,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientes de trámites laborales,True,7.855908699973952,1752.0,359.0,2111.0,0.01953,,2026-05-27T07:50:23.137118+00:00,expedientes de tramites laborales,1,1
museo,datasets\museo\Boleta de Capacitación SIR.pdf,expedientes de tramites laborales,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientes de trámites laborales,True,10.037244300008751,1464.0,435.0,1899.0,0.02037,,2026-05-27T07:50:14.834778+00:00,expedientes de tramites laborales,1,1
museo,datasets\museo\ASISTENCIA-Sofia Irola-26SET2024.pdf,expedientes de tramites laborales,gpt_5_5_high,openai,main,api,gpt-5.5,solicitudes administrativas,solicitudes administrativas,True,10.816743900009897,623.0,526.0,1149.0,0.018895,,2026-05-27T07:50:04.395821+00:00,solicitudes administrativas,0,0
museo,datasets\museo\ASISTENCIA-Sofia Irola-22NOV2024.pdf,expedientes de tramites laborales,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientes de trámites laborales,True,5.172616899944842,635.0,224.0,859.0,0.009895,,2026-05-27T07:49:53.422769+00:00,expedientes de tramites laborales,1,1
museo,datasets\museo\ASISTENCIA-Sofia Irola-19NOV2024.pdf,expedientes de tramites laborales,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientes de trámites laborales,True,4.763923199963756,642.0,186.0,828.0,0.00879,,2026-05-27T07:49:48.073259+00:00,expedientes de tramites laborales,1,1
museo,datasets\museo\ASISTENCIA-Sofia Irola-17al19SET2024.pdf,expedientes de tramites laborales,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientes de trámites laborales,True,5.717334699991625,632.0,130.0,762.0,0.0070599999999999,,2026-05-27T07:49:38.444773+00:00,expedientes de tramites laborales,1,1
museo,datasets\museo\ASISTENCIA- Sofía Irola-23SET2025.pdf,expedientes de tramites laborales,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientes de trámites laborales,True,4.889857600035612,964.0,74.0,1038.0,0.0070399999999999,,2026-05-27T07:48:45.906840+00:00,expedientes de tramites laborales,1,1
museo,datasets\museo\ASISTENCIA-Sofia Irola-16-19DIC2024.pdf,expedientes de tramites laborales,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientes de trámites laborales,True,5.239277100015897,659.0,222.0,881.0,0.009955,,2026-05-27T07:49:32.568472+00:00,expedientes de tramites laborales,1,1
museo,datasets\museo\ASISTENCIA-Sofia Irola-15y21ENE2025.pdf,expedientes de tramites laborales,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientes de trámites laborales,True,7.004951099981554,529.0,294.0,823.0,0.011465,,2026-05-27T07:49:27.164843+00:00,expedientes de tramites laborales,1,1
museo,datasets\museo\ASISTENCIA-Sofia Irola-12DIC2024.pdf,expedientes de tramites laborales,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientes de trámites laborales,True,5.672579899954144,646.0,219.0,865.0,0.0098,,2026-05-27T07:49:20.017059+00:00,expedientes de tramites laborales,1,1
museo,datasets\museo\ASISTENCIA-Sofia Irola-10y11DIC2024.pdf,expedientes de tramites laborales,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientes de trámites laborales,True,3.619207600015216,644.0,130.0,774.0,0.00712,,2026-05-27T07:49:14.181325+00:00,expedientes de tramites laborales,1,1
museo,datasets\museo\ASISTENCIA-Sofia Irola-06y10SET2024.pdf,expedientes de tramites laborales,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientes de trámites laborales,True,6.427979200030677,570.0,256.0,826.0,0.01053,,2026-05-27T07:49:10.405544+00:00,expedientes de tramites laborales,1,1
museo,datasets\museo\ASISTENCIA-SOFIA IROLA-06DIC2024.pdf,expedientes de tramites laborales,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientes de trámites laborales,True,5.927549800020643,650.0,236.0,886.0,0.0103299999999999,,2026-05-27T07:49:03.834493+00:00,expedientes de tramites laborales,1,1
museo,datasets\museo\ASISTENCIA-Sofia Irola-05y08NOV2024.pdf,expedientes de tramites laborales,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientes de trámites laborales,True,3.31884279998485,565.0,96.0,661.0,0.005705,,2026-05-27T07:48:57.749397+00:00,expedientes de tramites laborales,1,1
museo,datasets\museo\ASISTENCIA-Sofia Irola-01NOV2024.pdf,expedientes de tramites laborales,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientes de trámites laborales,True,5.505077100009657,627.0,202.0,829.0,0.009195,,2026-05-27T07:48:54.273235+00:00,expedientes de tramites laborales,1,1
museo,datasets\museo\ASISTENCIA- Sofía Irola-28-30JUL2025.pdf,expedientes de tramites laborales,gpt_5_5_high,openai,main,api,gpt-5.5,expedientes de trámites laborales,expedientes de trámites laborales,True,2.336378899984993,745.0,61.0,806.0,0.005555,,2026-05-27T07:48:48.615273+00:00,expedientes de tramites laborales,1,1
jurídico,datasets\jurídico\Opinión Jurídica OJ-99-2024.pdf,consultoria,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,2.316790900018532,2497.0,55.0,2552.0,0.014135,,2026-05-27T07:46:31.408699+00:00,consultoria,1,1
jurídico,datasets\jurídico\Opinión Jurídica OJ-510-2025.pdf,consultoria,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,2.172219800006133,666.0,72.0,738.0,0.00549,,2026-05-27T07:46:28.579935+00:00,consultoria,1,1
jurídico,datasets\jurídico\Opinión Jurídica OJ-26-2026.pdf,consultoria,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,2.0191646000021137,1661.0,74.0,1735.0,0.010525,,2026-05-27T07:46:26.227101+00:00,consultoria,1,1
museo,datasets\museo\SOL_MNCR-UI-045-2025 Dell Optiplex 3060 Archivo.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,9.483742700016592,1323.0,963.0,2286.0,0.00045135,,2026-05-27T07:16:23.401163+00:00,solicitudes administrativas,0,0
museo,datasets\museo\SOL_MNCR-UI-079-2025 WebCam Archivo Central.pdf,expedientes de tramites laborales,gemini_3_1_pro_preview,google,main,api,gemini-3.1-pro-preview,solicitudes administrativas,solicitudes administrativas,True,8.69141500000842,1276.0,842.0,2118.0,0.012656,,2026-05-27T07:42:34.703331+00:00,solicitudes administrativas,0,0
museo,datasets\museo\VACACIONES-Sofia Irola-27NOV al 02DIC2024.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,7.312964099983219,613.0,922.0,1535.0,0.00039945,,2026-05-27T07:17:46.866601+00:00,solicitudes administrativas,0,0
museo,datasets\museo\VACACIONES-Sofia Irola-25-27AGO2025.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,expedientes de trámites laborales,expedientes de trámites laborales,True,10.28581969998777,772.0,1358.0,2130.0,0.0005818,,2026-05-27T07:17:39.364931+00:00,expedientes de tramites laborales,1,1
museo,datasets\museo\VACACIONES-Sofia Irola-21-22OCT2025.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,7.794906000024639,676.0,995.0,1671.0,0.0004318,,2026-05-27T07:17:28.746120+00:00,solicitudes administrativas,0,0
museo,datasets\museo\VACACIONES-Sofia Irola-09SET2024.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,6.175570499966852,560.0,788.0,1348.0,0.0003432,,2026-05-27T07:17:20.773513+00:00,solicitudes administrativas,0,0
museo,datasets\museo\VACACIONES-Sofia Irola-01JUL2025.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,9.11507800000254,744.0,1150.0,1894.0,0.0004972,,2026-05-27T07:17:14.422774+00:00,solicitudes administrativas,0,0
museo,datasets\museo\Traslado de activos Jerry González a Sofía Irola.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,instrumentos técnicos archivísticos,instrumentos técnicos archivísticos,True,22.1200568000204,930.0,2818.0,3748.0,0.0011737,,2026-05-27T07:17:05.123419+00:00,instrumentos tecnicos archivisticos,0,0
museo,datasets\museo\Taller Pittier Memoria del Mundo VF 6NOV.pdf,expedientes de proyectos y programas institucionales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,expedientes de proyectos y programas institucionales,expedientes de proyectos y programas institucionales,True,8.712020399980247,2338.0,1034.0,3372.0,0.0005305,,2026-05-27T07:16:42.705971+00:00,expedientes de proyectos y programas institucionales,1,1
museo,datasets\museo\SOL_MNCR-UI-079-2025 WebCam Archivo Central.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,9.4299734000233,1209.0,1332.0,2541.0,0.00059325,,2026-05-27T07:16:33.400947+00:00,solicitudes administrativas,0,0
museo,datasets\museo\SOL_MNCR-DG-UI-118-2025 ACTIVOS A ARCHIVO CENTRAL.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,10.338036799978,1544.0,1140.0,2684.0,0.0005332,,2026-05-27T07:16:13.202353+00:00,solicitudes administrativas,0,0
jurídico,datasets\jurídico\Opinión Jurídica OJ-211-2024.pdf,consultoria,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,2.18155450001359,3066.0,77.0,3143.0,0.01764,,2026-05-27T07:46:23.814586+00:00,consultoria,1,1
museo,datasets\museo\SOL_MNCR-DAF-AC-013-2025 grabadora UI.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,11.313607899995986,1309.0,1563.0,2872.0,0.00069065,,2026-05-27T07:16:02.088446+00:00,solicitudes administrativas,0,0
museo,datasets\museo\SOL_MNCR-DAF-AC-005-2025 salida de activos.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,15.852606599975845,1229.0,2267.0,3496.0,0.00096825,,2026-05-27T07:15:50.099991+00:00,solicitudes administrativas,0,0
museo,datasets\museo\SOL_MNCR-DAF-AC-004-2025 traslado equipos UI.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,8.039338700007647,1388.0,1056.0,2444.0,0.0004918,,2026-05-27T07:15:33.740278+00:00,solicitudes administrativas,0,0
museo,datasets\museo\SOL_MNCR-DAF-AC-003-2025 traslado CPU.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,12.145033599983435,1221.0,1604.0,2825.0,0.00070265,,2026-05-27T07:15:25.041072+00:00,solicitudes administrativas,0,0
museo,datasets\museo\SOL_MNCR-DAF-AC-002-2025 liquidacion viaticos SIR.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,expedientes de trámites laborales,expedientes de trámites laborales,True,11.31065859994851,1292.0,1160.0,2452.0,0.0005286,,2026-05-27T07:15:12.345536+00:00,expedientes de tramites laborales,1,1
museo,datasets\museo\SOL_MNCR-DAF-AC-001-2025 adelanto viaticos SIR.pdf,expedientes de tramites laborales,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,8.535569300001953,1202.0,1172.0,2374.0,0.0005289,,2026-05-27T07:15:00.655355+00:00,solicitudes administrativas,0,0
museo,datasets\museo\SOL_ MNCR-DAF-PI-007-2025_ENTREGA DESHUMIFICADORES.pdf,solicitudes administrativas,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,instrumentos técnicos archivísticos,instrumentos técnicos archivísticos,True,37.25795840000501,787.0,5310.0,6097.0,0.00216335,,2026-05-27T07:14:51.843175+00:00,instrumentos tecnicos archivisticos,0,0
museo,datasets\museo\SOL_ MNCR-DAF-AC-017-2025_transporte.pdf,solicitudes administrativas,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,6.042538899986539,913.0,747.0,1660.0,0.00034445,,2026-05-27T07:14:14.359905+00:00,solicitudes administrativas,1,1
museo,datasets\museo\SOL_ MNCR-DAF-AC-016-2025_requisicion.pdf,solicitudes administrativas,gpt_5_nano_high,openai,lightweight,api,gpt-5-nano,solicitudes administrativas,solicitudes administrativas,True,8.635341499990318,814.0,1133.0,1947.0,0.0004938999999999,,2026-05-27T07:14:07.988025+00:00,solicitudes administrativas,1,1
museo,datasets\museo\Taller Pittier Memoria del Mundo VF 6NOV.pdf,expedientes de proyectos y programas institucionales,gemini_3_1_pro_preview,google,main,api,gemini-3.1-pro-preview,expedientes de proyectos y programas institucionales,expedientes de proyectos y programas institucionales,True,9.41534639999736,2462.0,951.0,3413.0,0.016336,,2026-05-27T07:42:44.689442+00:00,expedientes de proyectos y programas institucionales,1,1
museo,datasets\museo\Traslado de activos Jerry González a Sofía Irola.pdf,expedientes de tramites laborales,gemini_3_1_pro_preview,google,main,api,gemini-3.1-pro-preview,solicitudes administrativas,solicitudes administrativas,True,8.125066900043748,995.0,862.0,1857.0,0.012334,,2026-05-27T07:42:53.126619+00:00,solicitudes administrativas,0,0
museo,datasets\museo\VACACIONES-Sofia Irola-01JUL2025.pdf,expedientes de tramites laborales,gemini_3_1_pro_preview,google,main,api,gemini-3.1-pro-preview,solicitudes administrativas,solicitudes administrativas,True,11.046242200012784,789.0,924.0,1713.0,0.012666,,2026-05-27T07:43:04.376193+00:00,solicitudes administrativas,0,0
museo,datasets\museo\VACACIONES-Sofia Irola-09SET2024.pdf,expedientes de tramites laborales,gemini_3_1_pro_preview,google,main,api,gemini-3.1-pro-preview,solicitudes administrativas,solicitudes administrativas,True,9.47321229998488,604.0,1058.0,1662.0,0.013904,,2026-05-27T07:43:14.055304+00:00,solicitudes administrativas,0,0
jurídico,datasets\jurídico\Dictamen OJ-992-2023.pdf,consultoria,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,2.295184299990069,2305.0,70.0,2375.0,0.013625,,2026-05-27T07:46:20.908802+00:00,consultoria,1,1
jurídico,datasets\jurídico\Dictamen OJ-917-2023.pdf,consultoria,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,2.2435716000036336,2404.0,72.0,2476.0,0.01418,,2026-05-27T07:46:18.013402+00:00,consultoria,1,1
jurídico,datasets\jurídico\Dictamen OJ-642-2022.pdf,consultoria,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,16.102804700029083,1702.0,68.0,1770.0,0.01055,,2026-05-27T07:46:15.099848+00:00,consultoria,1,1
jurídico,datasets\jurídico\Dictamen OJ-586-2023.pdf,consultoria,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,3.0193483000039123,1493.0,75.0,1568.0,0.009715,,2026-05-27T07:45:58.580289+00:00,consultoria,1,1
jurídico,datasets\jurídico\Dictamen OJ-518-2021.pdf,consultoria,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,1.884168500022497,891.0,43.0,934.0,0.005745,,2026-05-27T07:45:55.170693+00:00,consultoria,1,1
jurídico,datasets\jurídico\Dictamen OJ-15-2026.pdf,consultoria,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,2.945954199996777,4043.0,53.0,4096.0,0.0218049999999999,,2026-05-27T07:45:53.024235+00:00,consultoria,1,1
jurídico,datasets\jurídico\Dictamen OJ-1124-2021.pdf,consultoria,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,2.890502299997024,3144.0,95.0,3239.0,0.01857,,2026-05-27T07:45:49.233815+00:00,consultoria,1,1
jurídico,datasets\jurídico\Dictamen OJ-1100-2023.pdf,consultoria,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,2.6643156000063755,2172.0,100.0,2272.0,0.01386,,2026-05-27T07:45:45.646994+00:00,consultoria,1,1
jurídico,datasets\jurídico\Dictamen OJ-1092-2022.pdf,consultoria,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,2.8521451000124216,987.0,59.0,1046.0,0.006705,,2026-05-27T07:45:42.484657+00:00,consultoria,1,1
jurídico,datasets\jurídico\Dictamen OJ-1069-2023.pdf,consultoria,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,3.2500103999627754,2380.0,79.0,2459.0,0.01427,,2026-05-27T07:45:39.361009+00:00,consultoria,1,1
jurídico,datasets\jurídico\Dictamen OJ-1041-2023.pdf,consultoria,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,2.97987209999701,1964.0,81.0,2045.0,0.01225,,2026-05-27T07:45:35.603721+00:00,consultoria,1,1
jurídico,datasets\jurídico\Dictamen OJ-1039-2021.pdf,consultoria,gpt_5_5_high,openai,main,api,gpt-5.5,consultoría,consultoría,True,5.5153718999936245,5739.0,120.0,5859.0,0.032295,,2026-05-27T07:45:32.159809+00:00,consultoria,1,1
museo,datasets\museo\ACT MNCR-DAF-AC-001-2024 Servicios Generales.pdf,instrumentos tecnicos archivisticos,claude_haiku_4_5,anthropic,lightweight,api,claude-haiku-4-5,expedientes de tablas de plazos,expedientes de tablas de plazos,True,1.0152006999705918,3086.0,12.0,3098.0,0.003146,,2026-05-27T07:43:53.214200+00:00,expedientes de tablas de plazos,0,0
museo,datasets\museo\76-2025 MN Sofía Irola Rojas 1.pdf,expedientes de tramites laborales,claude_haiku_4_5,anthropic,lightweight,api,claude-haiku-4-5,expedientes de trámites laborales,expedientes de trámites laborales,True,0.9691798000130802,3237.0,11.0,3248.0,0.003292,,2026-05-27T07:43:51.277629+00:00,expedientes de tramites laborales,1,1
jurídico,datasets\jurídico\Dictamen OJ-992-2023.pdf,consultoria,claude_haiku_4_5,anthropic,lightweight,api,claude-haiku-4-5,consultoría,consultoría,True,1.146137700008694,3009.0,6.0,3015.0,0.003039,,2026-05-27T07:43:49.660095+00:00,consultoria,1,1
jurídico,datasets\jurídico\Dictamen OJ-642-2022.pdf,consultoria,claude_haiku_4_5,anthropic,lightweight,api,claude-haiku-4-5,consultoría,consultoría,True,2.7928047999739647,2271.0,6.0,2277.0,0.002301,,2026-05-27T07:43:47.983567+00:00,consultoria,1,1
museo,datasets\museo\VACACIONES-Sofia Irola-27NOV al 02DIC2024.pdf,expedientes de tramites laborales,gemini_3_1_pro_preview,google,main,api,gemini-3.1-pro-preview,solicitudes administrativas,solicitudes administrativas,True,11.324762100004593,659.0,1246.0,1905.0,0.01627,,2026-05-27T07:43:44.763986+00:00,solicitudes administrativas,0,0
museo,datasets\museo\VACACIONES-Sofia Irola-25-27AGO2025.pdf,expedientes de tramites laborales,gemini_3_1_pro_preview,google,main,api,gemini-3.1-pro-preview,solicitudes administrativas,solicitudes administrativas,True,10.26786640001228,831.0,1108.0,1939.0,0.014958,,2026-05-27T07:43:33.215455+00:00,solicitudes administrativas,0,0
museo,datasets\museo\VACACIONES-Sofia Irola-21-22OCT2025.pdf,expedientes de tramites laborales,gemini_3_1_pro_preview,google,main,api,gemini-3.1-pro-preview,solicitudes administrativas,solicitudes administrativas,True,8.34493590000784,721.0,856.0,1577.0,0.011714,,2026-05-27T07:43:22.593551+00:00,solicitudes administrativas,0,0
jurídico,datasets\jurídico\Dictamen OJ-518-2021.pdf,consultoria,gemini_2_5_flash_lite,google,lightweight,api,gemini-2.5-flash-lite,consultoría,consultoría,True,0.7927459999918938,981.0,2.0,983.0,9.890000000000002e-05,,2026-05-27T06:18:54.106037+00:00,consultoria,1,1
jurídico,datasets\jurídico\Dictamen OJ-15-2026.pdf,consultoria,gemini_2_5_flash_lite,google,lightweight,api,gemini-2.5-flash-lite,gestión judicial,gestión judicial,True,0.8373337000375614,4284.0,3.0,4287.0,0.0004296,,2026-05-27T06:18:53.068610+00:00,gestion judicial,0,0
jurídico,datasets\jurídico\Dictamen OJ-1124-2021.pdf,consultoria,gemini_2_5_flash_lite,google,lightweight,api,gemini-2.5-flash-lite,consultoría,consultoría,True,0.8858398000011221,3378.0,2.0,3380.0,0.0003386,,2026-05-27T06:18:51.434524+00:00,consultoria,1,1
museo,datasets\museo\VACACIONES-Sofia Irola-25-27AGO2025.pdf,expedientes de tramites laborales,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,expedientes de trámites laborales,expedientes de trámites laborales,True,1.714563100016676,1355.0,15.0,1370.0,0.00715,,2026-05-27T05:21:57.048341+00:00,expedientes de tramites laborales,1,1
jurídico,datasets\jurídico\Dictamen OJ-518-2021.pdf,consultoria,gemini_3_1_pro_preview,google,main,api,gemini-3.1-pro-preview,consultoría,consultoría,True,7.815075199992862,981.0,672.0,1653.0,0.010026,,2026-05-27T05:23:00.407611+00:00,consultoria,1,1
jurídico,datasets\jurídico\Dictamen OJ-15-2026.pdf,consultoria,gemini_3_1_pro_preview,google,main,api,gemini-3.1-pro-preview,consultoría,consultoría,True,6.260811699961778,4284.0,575.0,4859.0,0.0154679999999999,,2026-05-27T05:22:52.308255+00:00,consultoria,1,1
jurídico,datasets\jurídico\Dictamen OJ-1124-2021.pdf,consultoria,gemini_3_1_pro_preview,google,main,api,gemini-3.1-pro-preview,consultoría,consultoría,True,7.263223699992523,3378.0,647.0,4025.0,0.01452,,2026-05-27T05:22:45.124012+00:00,consultoria,1,1
jurídico,datasets\jurídico\Dictamen OJ-1100-2023.pdf,consultoria,gemini_3_1_pro_preview,google,main,api,gemini-3.1-pro-preview,consultoría,consultoría,True,8.068758199980948,2358.0,691.0,3049.0,0.013008,,2026-05-27T05:22:37.151921+00:00,consultoria,1,1
jurídico,datasets\jurídico\Dictamen OJ-1092-2022.pdf,consultoria,gemini_3_1_pro_preview,google,main,api,gemini-3.1-pro-preview,consultoría,consultoría,True,6.406820999982301,1067.0,613.0,1680.0,0.00949,,2026-05-27T05:22:28.602262+00:00,consultoria,1,1
jurídico,datasets\jurídico\Dictamen OJ-1069-2023.pdf,consultoria,gemini_3_1_pro_preview,google,main,api,gemini-3.1-pro-preview,consultoría,consultoría,True,6.2744380999938585,2568.0,631.0,3199.0,0.012708,,2026-05-27T05:22:21.936486+00:00,consultoria,1,1
jurídico,datasets\jurídico\Dictamen OJ-1041-2023.pdf,consultoria,gemini_3_1_pro_preview,google,main,api,gemini-3.1-pro-preview,consultoría,consultoría,True,6.362519300018903,2110.0,616.0,2726.0,0.011612,,2026-05-27T05:22:15.158308+00:00,consultoria,1,1
jurídico,datasets\jurídico\Dictamen OJ-1039-2021.pdf,consultoria,gemini_3_1_pro_preview,google,main,api,gemini-3.1-pro-preview,consultoría,consultoría,True,8.396332500036806,6120.0,712.0,6832.0,0.0207839999999999,,2026-05-27T05:22:08.322824+00:00,consultoria,1,1
museo,datasets\museo\VACACIONES-Sofia Irola-27NOV al 02DIC2024.pdf,expedientes de tramites laborales,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,expedientes de trámites laborales,expedientes de trámites laborales,True,1.4683201999869198,1028.0,15.0,1043.0,0.005515,,2026-05-27T05:21:58.704784+00:00,expedientes de tramites laborales,1,1
museo,datasets\museo\VACACIONES-Sofia Irola-21-22OCT2025.pdf,expedientes de tramites laborales,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,expedientes de trámites laborales,expedientes de trámites laborales,True,1.7721853999537416,1212.0,15.0,1227.0,0.006435,,2026-05-27T05:21:55.015499+00:00,expedientes de tramites laborales,1,1
jurídico,datasets\jurídico\Dictamen OJ-642-2022.pdf,consultoria,gemini_3_1_pro_preview,google,main,api,gemini-3.1-pro-preview,consultoría,consultoría,True,5.537802799954079,1834.0,609.0,2443.0,0.010976,,2026-05-27T05:23:12.906141+00:00,consultoria,1,1
museo,datasets\museo\VACACIONES-Sofia Irola-09SET2024.pdf,expedientes de tramites laborales,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,expedientes de trámites laborales,expedientes de trámites laborales,True,1.7284583000000566,960.0,15.0,975.0,0.005175,,2026-05-27T05:21:53.067624+00:00,expedientes de tramites laborales,1,1
museo,datasets\museo\VACACIONES-Sofia Irola-01JUL2025.pdf,expedientes de tramites laborales,claude_opus_4_7_thinking,anthropic,main,api,claude-opus-4-7,expedientes de trámites laborales,expedientes de trámites laborales,True,1.4514749000081792,1314.0,15.0,1329.0,0.006945,,2026-05-27T05:21:51.152481+00:00,expedientes de tramites laborales,1,1
